"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","attn","commit","Q111_1","Q111_2","Q111_3","Q111_4","Q113_1","Q113_2","Q113_3","Q113_4","Q115_1","Q115_2","Q115_3","Q115_4","Q84","Q86","Q88","Q90","Q88.1","Q89","Q90.1","Q91","Q93","Q94","Q95","Q96","police_att","police_impt","assault_att","assault_impt","gender","gender_4_TEXT","age","political","condition","topic","statement_attitude","FL_6_DO","FL_81_DO","FL_46_DO","FL_86_DO","text","textID","agree1_disagree0","seedtext","text_wdct","sentiment","followed","own_attitude","text_agree","receptive","issue","issue_pos","issue_agree","issue_extrem","write.time"
"2019-04-10 15:58:54","2019-04-10 16:08:04",0,"134.71.249.253",100,549,1,"2019-04-10 16:08:05","R_3nBI8aEHoi0Wrob",NA,NA,NA,NA,34.0661926269531,-117.776298522949,"anonymous","EN",21,"I will answer each question with at least three full sentences.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,NA,NA,NA,1,1,3,1,2,6,2,NA,NA,1,"-99",22,4,"not_manipulated","police",0,"FL_61","FL_82","Police_Disgree_Statement_5(dataset_id115/p_id70/session4)","","I totally agree. I think that the incidents between the police and minority suspects have mostly been unjust. I do think it is important, however, to note that this type of behavior is not typical of the majority of police officers.","blmAnti5",0,"I value human life and feel there is a right to dignity - to be able to live without fear of unreasonable search and seizure. Recent fatal interactions between police and citizens have shown a proclivity to self protection rather than preservation of all human life",41,0,1,1,0,0,"blm",6,1,2,173.85
"2019-04-10 15:56:42","2019-04-10 16:08:13",0,"70.127.48.13",100,691,1,"2019-04-10 16:08:14","R_10w5Kq9JEKI922A",NA,NA,NA,NA,27.9080963134766,-82.7552032470703,"anonymous","EN",21,"I will answer each question with at least three full sentences",1,1,1,2,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,NA,2,"-99",50,6,"manipulated","police",0,"FL_60","FL_82","Police_Disagree_Statement_2(dataset_id84/p_id38/session3)","","While I generally take an opposing view to yours, I can appreciate the points you are stating regarding this issue. I agree that there are provable instances of the police engaging in unethical behavior and this is unacceptable. However, it should be noted that in most cases, the police does act ethically and does protect the citizens of our country from crime. Case in point is the city of Chicago where minority on minority crime is rampant and the police force is the best protection the minority residents have to protect themselves and their families.","blmAnti2",0,"There have been several instances caught on tape where innocent minorities have been shot and killed. Many police carry their on biases to work with them, like many of us. The difference is that they are armed with guns and the right to shoot to kill. There are instances when the police in question have had work histories that are questionable. Infractions of rules, overstepping authority and so forth. Typically those who say it is overblown are not minorities or if they are they are minorities who themselves are police. There seems to be an understanding that it is not an issue because we have not reach an epic number. Isn't one innocent person killed too much?",95,0,1,1,0,1,"blm",6,1,2,425.347
"2019-04-10 16:03:15","2019-04-10 16:08:15",0,"73.47.99.21",100,300,1,"2019-04-10 16:08:16","R_21B9KB20hDHa0Qk",NA,NA,NA,NA,41.5968017578125,-70.5671005249023,"anonymous","EN",21,"I will answer each question with at least three full sentences",1,1,1,2,NA,NA,NA,NA,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,"-99",28,3,"manipulated","sexual_assault",0,"FL_60","FL_83","","SexualAssault_Disagree_Statement_3(part_id=72)","While I do agree that relying purely on instinctive reactions proves to do more harm than good, there are always factors to consider.  Just because a person is not proven guilty does not mean they are instantly innocent.  Measures need to be taken to protect both parties until a solid verdict can be made.","saAnti3",0,"Having someone immediately removed from a campus just because someone made an accusation against them is a little ridiculous. This type of precedent sets up mainly male students but could also set up female students as well to be in a position where they are in constant fear. This fear would come from knowing that if they say the wrong thing or act the wrong way they could be taken off campus without proof. Now if there is immediate proof then I completely agree that they should be kicked out, however without a good amount of evidence to prove something happened then I think kicking the students off campus should wait.",54,4,1,0,1,1,"sa",3,0,1,121.657
"2019-04-10 15:59:02","2019-04-10 16:08:36",0,"24.118.185.45",100,573,1,"2019-04-10 16:08:36","R_12KmWhqNMcu3CN5",NA,NA,NA,NA,44.7601013183594,-93.2748031616211,"anonymous","EN",21,"I will answer each question with at least three full sentences",1,1,1,2,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,"-99",32,2,"manipulated","sexual_assault",1,"FL_60","FL_83","","SexualAssault_Agree_Statement_5(part_id=300)","I respect your position on this issue, however I don't necessarily agree.  I think that there may be a way to respect both parties until the incident has been investigated.  I agree that most accusations are based in truth and that the victim should be protected.  Is there a way less drastic to protect the victim in the case that the accused is really the victim until the matter is investigated such as a ""restraining order"" type thing or house arrest?  I think that we need to make sure that we are still upholding the standard of innocent until proven guilty in this case. ","saPro5",1,"The alleged perpetrator should be immediately removed from campus, though not necessarily immediately expelled without due process.  The removal is for the mental and physical safety of the victim, which is the most important thing.  It shows that the school supports the victim and that sexual violence will not be tolerated.  At that point, the school and police authorities can begin their investigation, but the victim can feel safer that he or she won't run into that person in class or in other school buildings.  The vast, vast majority of alleged victims are telling the truth.  There are always exceptions, but these are few and far between.  We must believe victims and must assume that they are telling the truth, so immediate removal of the accused is certainly necessary, for the safety of the accuser as well as other women on campus.  If an investigation concludes that the assault did not happen, the appropriate corrections can be made at that time.  But it is important to err on the side of caution and protecting victims. ",105,0,1,0,0,1,"sa",3,0,1,254.552
"2019-04-10 16:02:15","2019-04-10 16:08:56",0,"205.208.121.48",100,400,1,"2019-04-10 16:08:56","R_xu2N4vUjbD5a3kt",NA,NA,NA,NA,41.7821044921875,-87.6045989990234,"anonymous","EN",21,"I will answer each question with at least three full sentences. ",1,1,1,2,NA,NA,NA,NA,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,1,"-99",22,3,"manipulated","police",1,"FL_60","FL_82","Police_Agree_Statement_2(dataset_id63/p_id44/session2)","","It is not as overblown as you say it is. Sure there are some cases where the person is resisting arrest but in some cases such as in Ferguson, the young black teenager was simply trying to get home but was stopped by a police officer and shot. He was not resisting arrest and was simply shot for racial reasons. ","blmPro2",1,"Yes it has been overblown.  The media has portrayed these incidents to be much more common than they actually are, which has fueled the public reaction to be greater than necessary.  The public reaction has largely overlooked the fact that the majority of these incidents have been started with a suspect resisting a lawful arrest.  It has focused almost exclusively on the officer's actions and ignored the fact that nothing detrimental would have occurred had the suspect complied with the officer's orders.  There has also been rioting and destruction by some in the public that has not accomplished anything positive.  Another overreaction is in the public's call for an immediate termination or filing of criminal charges against an officer when there has not been adequate time to conduct a thorough investigation of the officer's actions.",60,-1,1,0,0,1,"blm",2,0,2,122.46
"2019-04-10 16:00:01","2019-04-10 16:09:18",0,"107.77.198.215",100,556,1,"2019-04-10 16:09:18","R_cGPMlkLj7vgmVjP",NA,NA,NA,NA,32.8045959472656,-97.1937026977539,"anonymous","EN",21,"""I will answer each question with at least three full sentences""",1,2,2,1,1,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,"-99",31,6,"manipulated","sexual_assault",0,"FL_60","FL_83","","SexualAssault_Disagree_Statement_4(part_id=102)","He should be given a fair chance and should not be removed from campus. Everyone deserves due process and a fair outcome. People are capable of lying. Women can commit sexual assaults just as a man could.","saAnti4",0,"The alleged perpetrator should be given due process and a fair trial before anything is done. Assuming guilt before a fair process is the right way. If someone accused me of a crime its my right to be able to defend myself, especially if I did not the crime. If I was assumed guilty before I had the chance, that would be a double crime. Due process needs to be the priority in cases of sexual assault and accusations. Women are not to be believed simply because they are women. Men lie, women lie, everybody is capable of lying.  This idea that women are not capable of lying is a made up idea and if anybody has ever known any women they fully know that women and men are both capable of lying. doesn't matter what gender you are. all people are capable of lies.",37,2,1,0,1,1,"sa",2,0,2,180.55
"2019-04-10 16:04:23","2019-04-10 16:09:32",0,"24.225.103.220",100,308,1,"2019-04-10 16:09:33","R_1hMzjEY7U7xCreB",NA,NA,NA,NA,38.9683074951172,-95.2695007324219,"anonymous","EN",21,"I will answer each question with at least three full sentences.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,1,1,1,2,3,2,NA,NA,1,"-99",54,3,"not_manipulated","police",0,"FL_61","FL_82","Police_Disagree_Statement_2(dataset_id84/p_id38/session3)","","I agree that this situation with unarmed minorities being murdered by cops needs to stop. Every person deserves the right of police to treat them with care and not to SHOOT them for God's sake when there is not a clear and present danger to the life of the officer. It's truly sad there seems to be so many of these shootings lately.","blmAnti2",0,"There have been several instances caught on tape where innocent minorities have been shot and killed. Many police carry their on biases to work with them, like many of us. The difference is that they are armed with guns and the right to shoot to kill. There are instances when the police in question have had work histories that are questionable. Infractions of rules, overstepping authority and so forth. Typically those who say it is overblown are not minorities or if they are they are minorities who themselves are police. There seems to be an understanding that it is not an issue because we have not reach an epic number. Isn't one innocent person killed too much?",65,0,1,0,1,0,"blm",3,0,1,123.346
"2019-04-10 16:05:49","2019-04-10 16:10:33",0,"216.164.255.42",100,283,1,"2019-04-10 16:10:33","R_eJRDQRKaePZLhf3",NA,NA,NA,NA,40.5285034179688,-75.5665969848633,"anonymous","EN",21,"I will answer each question with at least three full sentences",1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,"-99",33,1,"manipulated","sexual_assault",0,"FL_60","FL_83","","SexualAssault_Disagree_Statement_2(part_id=131)","innocent people are always suffering a lot","saAnti2",0,"To immediately remove someone who has been accused of a crime is against their rights. You cannot place judgement until proof is given, an accusation alone is not enough and is unfair to all involved. It would be better for the accuser to remove themselves until it is proven to be true. If someone is accused of assault and then forcibly removed, and after that they are proven innocent, they definitely have a case to sue against the establishment. ",7,-1,1,1,0,1,"sa",5,1,1,124.074
"2019-04-10 16:00:52","2019-04-10 16:10:38",0,"70.112.102.102",100,585,1,"2019-04-10 16:10:38","R_1hF2PO3B1leDpod",NA,NA,NA,NA,30.0032043457031,-97.8396987915039,"anonymous","EN",21,"I will answer each question with at least three full sentences.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,1,NA,NA,2,3,1,1,6,3,NA,NA,1,"-99",63,3,"not_manipulated","police",1,"FL_61","FL_82","Police_Agree_Statement_5(dataset_id21/p_id31/session1)","","I agree completely with the above statement.  While all policemen are not perfect, I believe most of them are. Usually, the media, in search of a big story, make more out of it than there really is.","blmPro5",1,"While there have been some outright excessive force issues, some unfortunately resulting in the death of minorities at the hands of police, I feel that social media has contributed to the problem by repeatedly replaying these incidents while doing nothing to improve dialogue and truly analyze the data on police use of excessive force against minorities.",37,1,1,1,1,0,"blm",6,1,2,244.997
"2019-04-10 15:59:45","2019-04-10 16:10:42",0,"70.160.251.143",100,657,1,"2019-04-10 16:10:43","R_1MQhOICAvARLmYG",NA,NA,NA,NA,37.3197021484375,-76.7624969482422,"anonymous","EN",21,"I will answer each question with at least three full sentences.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,NA,NA,NA,2,2,3,1,NA,NA,NA,6,5,2,"-99",62,2,"not_manipulated","sexual_assault",0,"FL_61","FL_83","","SexualAssault_Disagree_Statement_5(part_id=116)","I agree that a person should be considered innocent until proven guilty.  Both the victim and the accused have rights to protect them.  If a person has a prior record or seems to be violent, then I feel the person should be removed from campus based on the circumstances to protect everyone.  This doesn't mean the person is guilty of the crime though.","saAnti5",0,"Of course a sexual assault allegation is a serious matter and should be treated as such. A victim should have the right to be believed in their accusation, however one of the major tenets of our judicial system and our society even is the right of the accused to be considered innocent until proven guilty. It is this basic right, enshrined in our constitution that protects citizens from unjust, vengeful or malicious persecution. I would be fine with a victim having extra physical or restraining order protection if deemed necessary, but the rights of the accused are just as important as those of the accuser. There may be limited circumstances where an accused person may need to be barred from campus or otherwise restrained, such as previous violent convictions or documented behavior.",64,-1,1,1,0,0,"sa",6,1,2,164.548
"2019-04-10 16:00:47","2019-04-10 16:12:19",0,"199.34.91.250",100,691,1,"2019-04-10 16:12:20","R_bK62kCS7wov5mMx",NA,NA,NA,NA,37.0628051757812,-93.5475997924805,"anonymous","EN",21,"""I will answer each question with at least three full sentences""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,NA,NA,NA,2,1,2,1,NA,6,4,NA,NA,2,"-99",60,7,"not_manipulated","police",0,"FL_61","FL_82","Police_Disagree_Statement_4(dataset_id3/p_id25/session1)","","I agree that injustices need to be reported, absolutely!  My ever present fear, if you will, is that we are not given the full stories and do no appreciate all of the aspects involved.  Mainstream media is forever slanting every story to bring the desired outcome.  I believe there are injustices across the board also.","blmAnti4",0,"I disagree with this statement for a few reasons. The public reaction has had the benefit of forcing the issues of police misconduct which generations of Americans have experienced with no justice or protection to the forefront of public policy in the country.  Without public pressure and a serious acknowedgement of unqeual protection under the law , these crimes against minority communities would continue to be swept under the rug. Also, if the situations were not broadcast in everyone's living rooms, the general majority public who many times have no experience with these injustices, nor knowlege of how  injustice anywhere is a threat to justice everywhere will feel like they dont have a vested interest in developing solutions to the core issues that cause crime (i.e. lack of economic development, race, community distrust etc). If the instances of police brutality and incarceration were being perpetuated on the majority class there would be no end to the public confrontation.",55,-2,1,1,0,0,"blm",6,1,2,167.046
"2019-04-10 15:54:48","2019-04-10 16:13:12",0,"108.214.122.127",100,1103,1,"2019-04-10 16:13:13","R_3r2JnkkSn1kQAwe",NA,NA,NA,NA,38.1842041015625,-85.8375015258789,"anonymous","EN",21,"I will answer each question with at least three full sentences.",1,1,1,2,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,"-99",38,6,"manipulated","sexual_assault",1,"FL_60","FL_83","","SexualAssault_Agree_Statement_1(part_id=4)","I understand that the victim's safety should be top priority in this matter. The alleged perpetrator should be removed from the premise and compensated incase the allegations are proven false. I can see where you are coming from in regards to prevent more sexual assaults from happeining. All safety measures for the sake of the campus should be exhausted. ","saPro1",1,"The victim could feel more fear from having the alleged perpetrator near them on the same campus in the same area as them. Having the perpetrator removed would be beneficial to those around campus and allow for investigation to increase. There would be more safety initiated if the perpetrator was removed to protect the campus. There would be less victims by the same perpetrator if they were removed.",60,-1,1,0,0,1,"sa",3,0,1,525.758
"2019-04-10 16:02:30","2019-04-10 16:14:00",0,"76.79.105.202",100,689,1,"2019-04-10 16:14:00","R_3R4LqeAWYBC4ExK",NA,NA,NA,NA,34.0337066650391,-118.350898742676,"anonymous","EN",21,"I will answer each question with at least three full sentences",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,1,3,1,1,2,3,NA,NA,2,"-99",26,2,"not_manipulated","police",0,"FL_61","FL_82","Police_Disagree_Statement_2(dataset_id84/p_id38/session3)","","I agree with you that the public reaction to this has not been overblown, and it is a real crisis we are facing. It is true that even one innocent person being killed is enough to have a reaction, but there truly have been many many more than this. In regards to you saying that police bring their bias to work, do you think there is any way we can train them to work against this, or is it just inherent?","blmAnti2",0,"There have been several instances caught on tape where innocent minorities have been shot and killed. Many police carry their on biases to work with them, like many of us. The difference is that they are armed with guns and the right to shoot to kill. There are instances when the police in question have had work histories that are questionable. Infractions of rules, overstepping authority and so forth. Typically those who say it is overblown are not minorities or if they are they are minorities who themselves are police. There seems to be an understanding that it is not an issue because we have not reach an epic number. Isn't one innocent person killed too much?",81,-1,1,0,1,0,"blm",2,0,2,149.54
"2019-04-10 16:10:34","2019-04-10 16:14:17",0,"173.63.201.150",100,223,1,"2019-04-10 16:14:18","R_25BJlDQUvnUwSwh",NA,NA,NA,NA,40.3908996582031,-74.1153030395508,"anonymous","EN",21,"I will answer each question with at least three full sentences ",1,2,2,1,1,1,2,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,1,"-99",21,4,"manipulated","police",0,"FL_60","FL_82","Police_Disgree_Statement_5(dataset_id115/p_id70/session4)","","I totally agree. We as humans need to open our mind and be thankful for all the things we can feel because there are people who can not feel at all. That is the way that I see it. ","blmAnti5",0,"I value human life and feel there is a right to dignity - to be able to live without fear of unreasonable search and seizure. Recent fatal interactions between police and citizens have shown a proclivity to self protection rather than preservation of all human life",39,1,1,0,1,1,"blm",2,0,2,123.65
"2019-04-10 16:05:50","2019-04-10 16:15:04",0,"50.241.25.45",100,554,1,"2019-04-10 16:15:05","R_4JCr2M95WHGzu7f",NA,NA,NA,NA,33.5843963623047,-84.3206024169922,"anonymous","EN",21,"I will answer each question with at least three full sentences",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,2,NA,2,3,3,2,NA,3,5,NA,NA,2,"-99",45,5,"not_manipulated","police",0,"FL_61","FL_82","Police_Disagree_Statement_1(dataset_id122/p_id29/session4)","","I agree that this has been a hidden matter for a very long time.  It definetely needs to be addressed and change needs to be demanded.  At the same time I think the educatoon piece for our youth has to be stronger so our young people know what they are marching for.  I have seen alot of hate bred through miseducation of what these young people are seeing. to ensure a strong future for our youth we need to make sure they are able to fight these views with intellect not just throwing the same violence back or when does the cycle end.","blmAnti1",0,"The public reaction has not been overblown, if anything it is severely muted.  Recent confrontations are simply making visible issues that have existed for a very long time. Lynchings and killings of minorities have happened throughout American history. However, now we have proof in real time through cell phone videos and Facebook Live. There are real issues between police and the communities they serve that are only being addressed because of the attention being paid through Black Lives Matter and other protests. This is how things improve, even if it is hard and difficult to discuss.",103,1,1,0,1,0,"blm",3,0,1,183.795
"2019-04-10 16:09:29","2019-04-10 16:15:09",0,"68.5.60.222",100,339,1,"2019-04-10 16:15:09","R_3MrFFU7Z2QmGLDG",NA,NA,NA,NA,33.4338989257812,-117.622100830078,"anonymous","EN",21,"I will answer each question with at least three full sentences",2,2,2,2,2,2,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,"-99",35,1,"manipulated","sexual_assault",0,"FL_60","FL_83","","SexualAssault_Disagree_Statement_2(part_id=131)","I absolutely agree. We must treat everyone with respect, and that means allowing them due process and the right to defend themselves. It's ethically important. Moreover, we need dismantle systems of hierarchy that allow such things to happen in the first place.","saAnti2",0,"To immediately remove someone who has been accused of a crime is against their rights. You cannot place judgement until proof is given, an accusation alone is not enough and is unfair to all involved. It would be better for the accuser to remove themselves until it is proven to be true. If someone is accused of assault and then forcibly removed, and after that they are proven innocent, they definitely have a case to sue against the establishment. ",43,3,1,0,1,1,"sa",2,0,2,123.201
"2019-04-10 16:08:02","2019-04-10 16:15:29",0,"73.152.56.226",100,446,1,"2019-04-10 16:15:29","R_VKh5APHzDf8d6Ex",NA,NA,NA,NA,37.5146942138672,-77.5034027099609,"anonymous","EN",21,"I will answer each question with at least three full sentences",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,2,NA,NA,1,3,1,2,NA,NA,3,4,1,"-99",32,3,"not_manipulated","sexual_assault",1,"FL_61","FL_83","","SexualAssault_Agree_Statement_4(part_id=172)","Well the accused has the right to be heard. Just becuase a person states what happened does not mean that that person is right for all we know they could be doing to get back at them and be a bitter ex trying to ruin another persons life. another issue is if it was dark anmd they could not clearly see the person are they just picking someone they thin kdid it. these and more are all imporatn things to consider when laying down a punishment","saPro4",1,"Not only should the person who has been accused of sexual assault be immediately removed from campus, but should be removed from society. No one can justify allowing someone to continue to terrorize others. Unfortunately, we have to wait for the wheels of justice to turn to put away predators. The horrors that victims face just knowing that the predator may still be out there can cause all sorts of stress and post traumatic stress. The sooner that we can get someone who is convicted and proven to be dangerous off of the street, the better for all of us in society.",86,0,1,0,0,0,"sa",3,0,1,181.791
"2019-04-10 16:06:37","2019-04-10 16:16:52",0,"67.10.211.107",100,614,1,"2019-04-10 16:16:52","R_1QLyccetlkJkKVZ",NA,NA,NA,NA,31.8533020019531,-106.438102722168,"anonymous","EN",21,"""I will answer each question with at least three full sentences""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,NA,NA,NA,3,1,3,1,2,NA,NA,7,5,2,"-99",60,1,"not_manipulated","sexual_assault",0,"FL_61","FL_83","","SexualAssault_Disagree_Statement_4(part_id=102)","I think the accused should still be removed from campus and only be allowed on for classes, if he is a student, to decrease fear. The investigation should be swift and thorough to establish innocence or guilt. If guilty he should be permanently banned, if innocent an apology is in order. ","saAnti4",0,"The alleged perpetrator should be given due process and a fair trial before anything is done. Assuming guilt before a fair process is the right way. If someone accused me of a crime its my right to be able to defend myself, especially if I did not the crime. If I was assumed guilty before I had the chance, that would be a double crime. Due process needs to be the priority in cases of sexual assault and accusations. Women are not to be believed simply because they are women. Men lie, women lie, everybody is capable of lying.  This idea that women are not capable of lying is a made up idea and if anybody has ever known any women they fully know that women and men are both capable of lying. doesn't matter what gender you are. all people are capable of lies.",51,-2,1,1,0,0,"sa",7,1,3,230.995
"2019-04-10 16:03:45","2019-04-10 16:17:45",0,"74.194.182.92",100,839,1,"2019-04-10 16:17:45","R_214kjgQnlXHvlUu",NA,NA,NA,NA,38.235107421875,-81.553596496582,"anonymous","EN",21,"I will answer each question with at least three full sentences",1,1,1,2,NA,NA,NA,NA,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,1,"-99",36,4,"manipulated","police",1,"FL_60","FL_82","Police_Agree_Statement_5(dataset_id21/p_id31/session1)","","While I do agree that social media makes things appear worse than they truly are, it also shines a light that things still have a ways to go. The old guard is still in place and with it comes the regressive ideas they hold. While the news cycle does feed off these incidents, they aren't so isolated, it is still a systemic problem. ","blmPro5",1,"While there have been some outright excessive force issues, some unfortunately resulting in the death of minorities at the hands of police, I feel that social media has contributed to the problem by repeatedly replaying these incidents while doing nothing to improve dialogue and truly analyze the data on police use of excessive force against minorities.",64,-4,1,0,0,1,"blm",2,0,2,224.155
"2019-04-10 16:02:40","2019-04-10 16:18:07",0,"207.5.147.173",100,926,1,"2019-04-10 16:18:08","R_1DMEk7Qget05B9A",NA,NA,NA,NA,44.8865051269531,-68.7172012329102,"anonymous","EN",21,"I will answer each question with at least three full sentences",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,1,3,1,1,7,4,NA,NA,1,"-99",20,3,"not_manipulated","police",1,"FL_61","FL_82","Police_Agree_Statement_3(dataset_id73/p_id37/session3)","","I agree. There is a common misconception that white males are almost never shot by police. In fact of three times as many white males are shot comparatively to black males in the united states.","blmPro3",1,"I completely agree with this statement.  There is an estimated 400,000 police contacts each day with people in the United States.  The narrative you see in the media and pushed by certain groups would make you think that a large number of these contacts are adversarial up to include a high number of violence from the police towards the public.  This is simply not true.  Think about how many times you have seen officers acting inappropriately on the news.  Compare that to 400,000 each day.  The numbers just dont support this narrative.  Like in any profession you have some police officers that should not be police officers and sometimes they act like criminals.",35,-1,1,1,1,0,"blm",7,1,3,161.266
"2019-04-10 16:10:08","2019-04-10 16:18:09",0,"50.36.86.228",100,480,1,"2019-04-10 16:18:09","R_3m2US0uRdkXl9wE",NA,NA,NA,NA,41.9004974365234,-84.0446014404297,"anonymous","EN",21,"I will answer each question with at least three full sentences",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,NA,NA,NA,1,2,3,1,1,NA,NA,3,3,2,"-99",56,6,"not_manipulated","sexual_assault",1,"FL_61","FL_83","","SexualAssault_Agree_Statement_2(part_id=1)","If the evidence is against the accused then he will be arrested but with just a verbal complaint and nothing else you can not punish someone just on the word of another.","saPro2",1,"The perpetrator should be removed so that the victim has piece of mind. They will probably be in a horrible state of mind due to the incident. The perpetrator should also be removed because this is a serious crime and they will most likely be in jail due to the act. I think there should be no reason why they should still be allowed to be on campus. What if they do it again? There should be no chances taken.",32,-2,1,0,0,0,"sa",3,0,1,121.908
"2019-04-10 16:10:23","2019-04-10 16:18:24",0,"74.62.185.1",100,481,1,"2019-04-10 16:18:25","R_3gXB4NOcNyRhAuH",NA,NA,NA,NA,34.1502075195312,-116.303802490234,"anonymous","EN",21,"I will answer each question with at least three full sentences.",2,1,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,1,"-99",70,3,"manipulated","sexual_assault",1,"FL_60","FL_83","","SexualAssault_Agree_Statement_1(part_id=4)","I absolutely agree with your analysis of this situation.  The investigation has to be done with the least disruptive influences around. There needs to be an ability for the campus to get back top its normal operating duties to assess all angles of the issue.
","saPro1",1,"The victim could feel more fear from having the alleged perpetrator near them on the same campus in the same area as them. Having the perpetrator removed would be beneficial to those around campus and allow for investigation to increase. There would be more safety initiated if the perpetrator was removed to protect the campus. There would be less victims by the same perpetrator if they were removed.",45,-1,1,1,1,1,"sa",6,1,2,146.85
"2019-04-10 16:04:09","2019-04-10 16:18:46",0,"73.132.137.163",100,876,1,"2019-04-10 16:18:46","R_2OHWVsjD1zb7oqy",NA,NA,NA,NA,39.3701019287109,-78.0242004394531,"anonymous","EN",21,"I will answer each question with at least three full sentences",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,NA,2,3,1,2,3,2,1,NA,NA,3,5,1,"-99",34,4,"not_manipulated","sexual_assault",1,"FL_61","FL_83","","SexualAssault_Agree_Statement_4(part_id=172)","While I agree to a certain extent, I also disagree. The society today is a complete joke and you can't just assume everyone who says they were sexually assaulted is telling the truth without getting evidence. I would hate for my family to be accused of such and then being treated like an animal before evidence was pulled. Think about how you would feel, if it were your loved one. As much as I want to agree that its fair to get someone of the campus, I also think it isn't fair they are taking out of society before they have a chance to even speak. There are so many in today's society who are being blamed of such acts, the law stills applies that ""you are innocent while proven guilty. ","saPro4",1,"Not only should the person who has been accused of sexual assault be immediately removed from campus, but should be removed from society. No one can justify allowing someone to continue to terrorize others. Unfortunately, we have to wait for the wheels of justice to turn to put away predators. The horrors that victims face just knowing that the predator may still be out there can cause all sorts of stress and post traumatic stress. The sooner that we can get someone who is convicted and proven to be dangerous off of the street, the better for all of us in society.",134,1,1,0,0,0,"sa",3,0,1,486.575
"2019-04-10 16:13:39","2019-04-10 16:20:02",0,"174.220.10.162",100,382,1,"2019-04-10 16:20:02","R_1gbHdF9uxeA7GA9",NA,NA,NA,NA,42.7003021240234,-73.8574981689453,"anonymous","EN",21,"I will answer each question with at least three full sentences. ",1,1,1,2,NA,NA,NA,NA,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,NA,1,"-99",38,2,"manipulated","police",1,"FL_60","FL_82","Police_Agree_Statement_5(dataset_id21/p_id31/session1)","","I am in agreement with your statement. In fact, I think social media tends to blow many issues out of proportion, not just this one. In this particular issue, it seems that only one side of the story is being told. The victim is made out to be a martyr and the police officer a devil. But, place yourself I. The officer’s shoes. How would you react?","blmPro5",1,"While there have been some outright excessive force issues, some unfortunately resulting in the death of minorities at the hands of police, I feel that social media has contributed to the problem by repeatedly replaying these incidents while doing nothing to improve dialogue and truly analyze the data on police use of excessive force against minorities.",68,-4,1,1,1,1,"blm",6,1,2,145.492
